interval_start,order_count,total_revenue,avg_prep_time,avg_delivery_time,avg_total_time,avg_wait_time,avg_rating,total_items,hour,day_of_week,day_of_month,week_of_year,month,is_weekend,time_of_day,is_lunch_peak,is_dinner_peak,is_peak_hour,hour_sin,hour_cos,day_sin,day_cos,population,median_income,median_age,poverty_rate,white_pct,hispanic_pct,black_pct,population_density,urbanicity,income_normalized,age_normalized,population_normalized,weather_condition,temperature_c,weather_Clear,weather_Cloudy,weather_Rain,weather_Snow,temp_category,temp_very_cold,temp_cold,temp_mild,temp_warm,is_holiday,holiday_name,order_count_lag_1,order_count_lag_2,order_count_lag_3,order_count_lag_6,order_count_lag_12,order_count_lag_24,order_count_lag_48,order_count_rolling_mean_3,order_count_rolling_std_3,order_count_rolling_max_3,order_count_rolling_mean_6,order_count_rolling_std_6,order_count_rolling_max_6,order_count_rolling_mean_12,order_count_rolling_std_12,order_count_rolling_max_12,order_count_rolling_mean_24,order_count_rolling_std_24,order_count_rolling_max_24
2025-11-14 18:00:00,3.0,29.97,17.666666666666668,30.0,56.57333333333333,8.906666666666666,4.333333333333333,3.0,18,4,14,46,11,0,afternoon,0,1,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,12.0,False,False,True,False,mild,False,False,True,False,0,,0.0,3.0,0.0,1.0,7.0,0.0,5.0,1.0,1.7320508075688719,3.0,0.8333333333333334,1.1690451944499973,3.0,1.8333333333333333,2.081665999466128,7.0,1.1666666666666667,1.8097962092016335,7.0
2025-11-14 18:30:00,1.0,12.98,16.0,31.0,53.99,6.99,4.0,2.0,18,4,14,46,11,0,afternoon,0,1,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,12.0,False,False,True,False,mild,False,False,True,False,0,,3.0,0.0,3.0,1.0,3.0,0.0,4.0,2.0,1.7320508075688754,3.0,1.1666666666666667,1.4719601443879669,3.0,1.5,1.381698559415507,3.0,1.2916666666666667,1.8292114401439885,7.0
2025-11-14 19:30:00,4.0,53.95,18.5,30.25,55.667500000000004,6.9174999999999995,4.75,5.0,19,4,14,46,11,0,dinner,0,1,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,12.0,False,False,True,False,mild,False,False,True,False,0,,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.3333333333333333,1.5275252316519419,3.0,1.1666666666666667,1.4719601443879669,3.0,1.0833333333333333,1.240112409372134,3.0,1.3333333333333333,1.809796209201633,7.0
2025-11-14 20:00:00,5.0,80.92,19.8,22.8,48.364,5.764,4.0,8.0,20,4,14,46,11,0,dinner,0,1,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,12.0,False,False,True,False,mild,False,False,True,False,0,,4.0,0.0,1.0,3.0,3.0,0.0,3.0,1.6666666666666667,2.0816659994661304,4.0,1.8333333333333333,1.722401424368509,4.0,1.3333333333333333,1.4974726182552447,4.0,1.5,1.865009616480633,7.0
2025-11-14 20:30:00,5.0,83.92,18.4,33.8,56.82000000000001,4.9079999999999995,4.8,8.0,20,4,14,46,11,0,dinner,0,1,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,12.0,False,False,True,False,mild,False,False,True,False,0,,5.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,2.645751311064592,5.0,2.1666666666666665,2.1369760566432845,5.0,1.5,1.783765170031683,5.0,1.7083333333333333,1.9666605256597853,7.0
2025-11-14 21:00:00,1.0,13.99,23.0,43.0,78.65,12.65,4.0,1.0,21,4,14,46,11,0,dinner,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,12.0,False,False,True,False,mild,False,False,True,False,0,,5.0,5.0,4.0,3.0,1.0,0.0,0.0,4.666666666666667,0.5773502691896517,5.0,3.0,2.0976176963403144,5.0,1.9166666666666667,1.9752253419585155,5.0,1.9166666666666667,2.0412414523193187,7.0
2025-11-14 21:30:00,1.0,26.98,19.0,40.0,59.97,0.97,5.0,2.0,21,4,14,46,11,0,dinner,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,12.0,False,False,True,False,mild,False,False,True,False,0,,1.0,5.0,5.0,1.0,1.0,0.0,0.0,3.6666666666666665,2.3094010767585065,5.0,2.6666666666666665,2.250925735484558,5.0,1.9166666666666667,1.9752253419585155,5.0,1.9583333333333333,2.0103896803024734,7.0
2025-11-14 22:00:00,2.0,38.97,21.0,25.5,55.635,9.135,5.0,3.0,22,4,14,46,11,0,dinner,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,12.0,False,False,True,False,mild,False,False,True,False,0,,1.0,1.0,5.0,0.0,0.0,0.0,0.0,2.3333333333333335,2.309401076758502,5.0,2.6666666666666665,2.250925735484558,5.0,1.9166666666666667,1.9752253419585155,5.0,2.0,1.9781414201873646,7.0
2025-11-14 22:30:00,1.0,38.97,23.0,17.0,40.91,0.91,5.0,3.0,22,4,14,46,11,0,dinner,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,12.0,False,False,True,False,mild,False,False,True,False,0,,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1.3333333333333333,0.5773502691896072,2.0,3.0,1.8973665961010395,5.0,2.0833333333333335,1.8809249819912475,5.0,2.0833333333333335,1.93180849412436,7.0
2025-11-15 10:30:00,1.0,13.98,17.0,31.0,62.74,14.74,5.0,2.0,10,5,15,46,11,1,morning,0,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.20412414523201236,1.0
2025-11-15 11:00:00,2.0,26.46,11.0,37.5,52.67,4.17,4.5,4.0,11,5,15,46,11,1,morning,1,0,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.577350269189594,1.0,0.16666666666666666,0.4082482904637856,1.0,0.08333333333333333,0.28867513459474214,1.0,0.041666666666666664,0.20412414523201236,1.0
2025-11-15 11:30:00,2.0,27.97,16.0,30.0,51.095,5.65,5.0,3.0,11,5,15,46,11,1,morning,1,0,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.9999999999999867,2.0,0.5,0.8366600265340454,2.0,0.25,0.62158156050803,2.0,0.125,0.4484272031464765,2.0
2025-11-15 12:30:00,2.0,21.47,11.5,34.5,53.215,7.215000000000001,5.0,3.0,12,5,15,46,11,1,lunch,1,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.3333333333333333,1.1547005383792421,2.0,0.8333333333333334,0.9831920802501558,2.0,0.4166666666666667,0.7929614610987361,2.0,0.20833333333333334,0.5882299658752982,2.0
2025-11-15 13:00:00,2.0,19.48,15.0,21.0,40.315,5.185,4.5,2.0,13,5,15,46,11,1,lunch,1,0,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,2.0,0.0,2.0,0.0,0.0,0.0,3.0,1.3333333333333333,1.1547005383792421,2.0,1.1666666666666667,0.9831920802501624,2.0,0.5833333333333334,0.900336637378501,2.0,0.2916666666666667,0.690253051686372,2.0
2025-11-15 13:30:00,1.0,14.99,22.0,20.0,37.53,0.0,5.0,1.0,13,5,15,46,11,1,lunch,1,0,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.3333333333333333,1.1547005383792421,2.0,1.5,0.8366600265340683,2.0,0.75,0.9653072991634062,2.0,0.375,0.7696696072652575,2.0
2025-11-15 14:00:00,1.0,21.98,25.0,15.0,41.45,1.45,5.0,2.0,14,5,15,46,11,1,lunch,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,1.0,2.0,2.0,2.0,0.0,0.0,3.0,1.6666666666666667,0.5773502691896114,2.0,1.5,0.8366600265340683,2.0,0.8333333333333334,0.9374368665610757,2.0,0.4166666666666667,0.7755316082290572,2.0
2025-11-15 14:30:00,2.0,41.96,19.0,28.0,52.97,5.97,5.0,4.0,14,5,15,46,11,1,lunch,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.3333333333333333,0.5773502691896069,2.0,1.3333333333333333,0.8164965809277147,2.0,0.9166666666666666,0.9003366373785037,2.0,0.4583333333333333,0.7790276362049317,2.0
2025-11-15 15:00:00,2.0,29.46,15.5,32.5,56.1,8.1,4.5,4.0,15,5,15,46,11,1,afternoon,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.3333333333333333,0.5773502691896069,2.0,1.3333333333333333,0.8164965809277147,2.0,1.0833333333333333,0.9003366373785049,2.0,0.5416666666666666,0.8329709356935407,2.0
2025-11-15 16:00:00,1.0,23.47,18.0,18.0,36.59,0.59,4.0,3.0,16,5,15,46,11,1,afternoon,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.3333333333333333,1.1547005383792421,2.0,1.3333333333333333,0.8164965809277147,2.0,1.25,0.8660254037844243,2.0,0.625,0.8753881126826626,2.0
2025-11-15 17:00:00,2.0,18.98,14.0,33.0,47.635,0.95,5.0,2.0,17,5,15,46,11,1,afternoon,0,0,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.3333333333333333,0.5773502691895931,1.0,1.0,0.8944271909998982,2.0,1.25,0.8660254037844243,2.0,0.6666666666666666,0.8681147322824465,2.0
2025-11-15 18:00:00,3.0,46.46,16.666666666666668,23.333333333333332,45.23333333333333,5.233333333333333,3.6666666666666665,4.0,18,5,15,46,11,1,afternoon,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.6666666666666666,1.1547005383792375,2.0,0.8333333333333334,0.9831920802501556,2.0,1.0833333333333333,0.9003366373785049,2.0,0.75,0.8968544062928956,2.0
2025-11-15 18:30:00,5.0,91.92,20.2,20.4,47.233999999999995,6.634,4.8,8.0,18,5,15,46,11,1,afternoon,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,3.0,0.0,2.0,0.0,2.0,0.0,1.0,1.6666666666666667,1.5275252316519414,3.0,1.0,1.264911064067339,3.0,1.3333333333333333,0.9847319278346498,3.0,0.875,0.9918143234365682,3.0
2025-11-15 19:00:00,4.0,41.45,14.25,33.75,56.3,8.3,4.5,5.0,19,5,15,46,11,1,dinner,0,1,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,5.0,3.0,0.0,1.0,2.0,0.0,0.0,2.6666666666666665,2.516611478423583,5.0,1.8333333333333333,1.9407902170679519,5.0,1.5833333333333333,1.4433756729740574,5.0,1.0833333333333333,1.2825472842090098,5.0
2025-11-15 19:30:00,1.0,4.49,5.0,31.0,41.76,5.76,5.0,1.0,19,5,15,46,11,1,dinner,0,1,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,4.0,5.0,3.0,0.0,1.0,0.0,4.0,4.0,1.0000000000000093,5.0,2.3333333333333335,2.065591117977294,5.0,1.75,1.6025547785276484,5.0,1.25,1.390964632438824,5.0
2025-11-15 20:00:00,4.0,48.95,16.5,29.5,51.325,6.1025,4.0,5.0,20,5,15,46,11,1,dinner,0,1,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,1.0,4.0,5.0,2.0,1.0,0.0,5.0,3.3333333333333335,2.081665999466135,5.0,2.5,1.870828693386978,5.0,1.75,1.6025547785276484,5.0,1.2916666666666667,1.366657829593211,5.0
2025-11-15 20:30:00,4.0,49.44,14.5,31.5,51.0325,5.9575,4.0,6.0,20,5,15,46,11,1,dinner,0,1,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,4.0,1.0,4.0,0.0,2.0,0.0,5.0,3.0,1.7320508075688787,4.0,2.8333333333333335,1.940790217067962,5.0,2.0,1.705605730844879,5.0,1.4583333333333333,1.4440030912488553,5.0
2025-11-15 21:00:00,1.0,17.98,20.0,25.0,45.71,0.71,4.0,2.0,21,5,15,46,11,1,dinner,0,0,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,4.0,4.0,1.0,3.0,2.0,0.0,1.0,3.0,1.7320508075688787,4.0,3.5,1.3784048752090465,5.0,2.1666666666666665,1.8006732747570364,5.0,1.625,1.498187310516052,5.0
2025-11-15 21:30:00,2.0,13.48,11.5,27.5,44.68,5.68,4.5,2.0,21,5,15,46,11,1,dinner,0,0,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,1.0,4.0,4.0,5.0,0.0,0.0,1.0,3.0,1.7320508075688787,4.0,3.1666666666666665,1.7224014243685242,5.0,2.0833333333333335,1.8319554050414524,5.0,1.6666666666666667,1.464557112656212,5.0
2025-11-15 22:30:00,1.0,6.99,16.0,18.0,45.4,11.4,5.0,1.0,22,5,15,46,11,1,dinner,0,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,15.0,False,True,False,False,mild,False,False,True,False,0,,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9999999999999882,2.0,2.0,1.6733200530681527,4.0,2.1666666666666665,1.8006732747570364,5.0,1.75,1.4218787326754692,5.0
2025-11-16 10:00:00,1.0,23.98,23.0,31.0,56.48,2.48,5.0,2.0,10,6,16,46,11,1,morning,0,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,18.0,True,False,False,False,mild,False,False,True,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.204124145232007,1.0
2025-11-16 10:30:00,1.0,20.98,14.0,19.0,35.49,2.49,5.0,2.0,10,6,16,46,11,1,morning,0,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,18.0,True,False,False,False,mild,False,False,True,False,0,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.5773502691895973,1.0,0.16666666666666666,0.4082482904637771,1.0,0.08333333333333333,0.28867513459474387,1.0,0.08333333333333333,0.2823298512866939,1.0
2025-11-16 11:00:00,3.0,21.46,11.0,39.666666666666664,55.923333333333325,5.256666666666667,5.0,4.0,11,6,16,46,11,1,morning,1,0,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,18.0,True,False,False,False,mild,False,False,True,False,0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.5773502691896013,1.0,0.3333333333333333,0.516397779494261,1.0,0.16666666666666666,0.3892494720807117,1.0,0.08333333333333333,0.2823298512866939,1.0
2025-11-16 11:30:00,4.0,55.95,15.5,32.75,55.0475,6.7975,4.75,5.0,11,6,16,46,11,1,morning,1,0,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,18.0,True,False,False,False,mild,False,False,True,False,0,,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.6666666666666667,1.1547005383792452,3.0,0.8333333333333334,1.169045194449994,3.0,0.4166666666666667,0.9003366373785003,3.0,0.20833333333333334,0.6580053301401009,3.0
2025-11-16 12:00:00,3.0,32.97,17.333333333333332,22.0,46.49,7.156666666666666,4.333333333333333,3.0,12,6,16,46,11,1,lunch,1,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,18.0,True,False,False,False,mild,False,False,True,False,0,,4.0,3.0,1.0,0.0,0.0,0.0,0.0,2.6666666666666665,1.5275252316519465,4.0,1.5,1.6431676725154938,4.0,0.75,1.3568010505999248,4.0,0.375,1.0134958870382782,4.0
2025-11-16 12:30:00,3.0,31.97,15.333333333333334,32.666666666666664,54.70666666666667,6.706666666666666,4.333333333333333,3.0,12,6,16,46,11,1,lunch,1,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,18.0,True,False,False,False,mild,False,False,True,False,0,,3.0,4.0,3.0,0.0,0.0,0.0,2.0,3.3333333333333335,0.5773502691896334,4.0,2.0,1.5491933384829688,4.0,1.0,1.4770978917519835,4.0,0.5,1.1420804814403334,4.0
2025-11-16 13:00:00,3.0,36.96,15.0,23.0,41.693333333333335,3.6933333333333334,4.666666666666667,4.0,13,6,16,46,11,1,lunch,1,0,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,18.0,True,False,False,False,mild,False,False,True,False,0,,3.0,3.0,4.0,1.0,0.0,0.0,2.0,3.3333333333333335,0.5773502691896334,4.0,2.5,1.2247448713916,4.0,1.25,1.5447859516333038,4.0,0.625,1.2445533509971707,4.0
2025-11-16 13:30:00,3.0,52.44,17.333333333333332,30.0,51.300000000000004,3.9666666666666663,4.0,6.0,13,6,16,46,11,1,lunch,1,0,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,18.0,True,False,False,False,mild,False,False,True,False,0,,3.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,2.8333333333333335,0.9831920802501958,4.0,1.5,1.566698903601274,4.0,0.75,1.3269776053940836,4.0
2025-11-16 14:00:00,2.0,30.97,16.0,33.0,48.355000000000004,0.545,4.5,3.0,14,6,16,46,11,1,lunch,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,18.0,True,False,False,False,mild,False,False,True,False,0,,3.0,3.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,3.0,3.1666666666666665,0.4082482904639298,4.0,1.75,1.544785951633306,4.0,0.875,1.3929168644626182,4.0
2025-11-16 15:00:00,3.0,54.95,19.666666666666668,29.333333333333332,54.669999999999995,5.669999999999999,5.0,5.0,15,6,16,46,11,1,afternoon,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,18.0,True,False,False,False,mild,False,False,True,False,0,,0.0,2.0,3.0,3.0,0.0,0.0,2.0,1.6666666666666667,1.5275252316519419,3.0,2.3333333333333335,1.2110601416390043,3.0,1.9166666666666667,1.443375672974059,4.0,0.9583333333333334,1.3981094896064326,4.0
2025-11-16 15:30:00,2.0,19.48,16.0,31.5,45.22,0.0,5.0,2.0,15,6,16,46,11,1,afternoon,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,18.0,True,False,False,False,mild,False,False,True,False,0,,3.0,0.0,2.0,3.0,0.0,0.0,0.0,1.6666666666666667,1.5275252316519419,3.0,2.3333333333333335,1.2110601416390043,3.0,2.1666666666666665,1.3371158468430384,4.0,1.0833333333333333,1.4421200175184998,4.0
2025-11-16 16:00:00,3.0,48.95,16.333333333333332,21.666666666666668,40.35,3.8333333333333335,4.666666666666667,5.0,16,6,16,46,11,1,afternoon,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,18.0,True,False,False,False,mild,False,False,True,False,0,,2.0,3.0,0.0,3.0,1.0,0.0,1.0,1.6666666666666667,1.5275252316519419,3.0,2.1666666666666665,1.169045194450017,3.0,2.3333333333333335,1.1547005383792472,4.0,1.1666666666666667,1.4345630047135522,4.0
2025-11-16 17:00:00,1.0,5.99,8.0,42.0,62.28,12.28,4.0,1.0,17,6,16,46,11,1,afternoon,0,0,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,18.0,True,False,False,False,mild,False,False,True,False,0,,0.0,3.0,2.0,2.0,3.0,0.0,2.0,1.6666666666666667,1.5275252316519419,3.0,1.6666666666666667,1.3662601021279428,3.0,2.4166666666666665,1.240112409372142,4.0,1.2916666666666667,1.4589801878044188,4.0
2025-11-16 18:00:00,2.0,23.98,18.0,26.0,48.745000000000005,4.744999999999999,4.5,2.0,18,6,16,46,11,1,afternoon,0,1,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,18.0,True,False,False,False,mild,False,False,True,False,0,,0.0,1.0,0.0,3.0,3.0,0.0,3.0,0.3333333333333333,0.5773502691895973,1.0,1.5,1.3784048752090161,3.0,1.9166666666666667,1.3113721705515007,3.0,1.3333333333333333,1.4345630047135516,4.0
2025-11-16 18:30:00,4.0,42.95,15.75,34.75,54.555,4.055,4.5,5.0,18,6,16,46,11,1,afternoon,0,1,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,18.0,True,False,False,False,mild,False,False,True,False,0,,2.0,0.0,1.0,2.0,3.0,0.0,5.0,1.0,0.999999999999988,2.0,1.3333333333333333,1.2110601416389866,3.0,1.8333333333333333,1.267304464625841,3.0,1.4166666666666667,1.4116492564332066,4.0
2025-11-16 19:30:00,1.0,5.99,14.0,19.0,42.95,9.95,5.0,1.0,19,6,16,46,11,1,dinner,0,1,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,18.0,True,False,False,False,mild,False,False,True,False,0,,0.0,4.0,2.0,0.0,3.0,0.0,1.0,2.0,1.9999999999999973,4.0,1.1666666666666667,1.6020819787597123,4.0,1.6666666666666667,1.4354811251305402,4.0,1.5833333333333333,1.4719601443879804,4.0
2025-11-16 20:00:00,5.0,87.91,18.4,30.2,55.760000000000005,7.159999999999999,4.0,9.0,20,6,16,46,11,1,dinner,0,1,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,18.0,True,False,False,False,mild,False,False,True,False,0,,1.0,0.0,4.0,1.0,2.0,0.0,4.0,1.6666666666666667,2.081665999466129,4.0,1.3333333333333333,1.5055453054181538,4.0,1.5,1.3816985594155071,4.0,1.625,1.438976085247097,4.0
